country_region,state,population,Date,confirmed_cases,death_cases,recovered_cases
US,Guam,165718,2020-04-05,112,4,NA
US,Guam,165718,2020-04-06,113,4,NA
US,Guam,165718,2020-04-07,121,4,NA
US,Guam,165718,2020-04-08,121,4,NA
US,Guam,165718,2020-04-09,128,4,NA
US,Guam,165718,2020-04-10,130,4,NA
US,Guam,165718,2020-04-11,133,5,NA
US,Guam,165718,2020-04-12,133,5,NA
US,Guam,165718,2020-04-13,133,5,NA
US,Guam,165718,2020-04-14,133,5,NA
US,Guam,165718,2020-04-15,135,5,NA
US,Guam,165718,2020-04-16,135,5,NA
US,Guam,165718,2020-04-17,136,5,NA
US,Guam,165718,2020-04-18,136,5,NA
US,Guam,165718,2020-04-19,136,5,NA
US,Guam,165718,2020-04-20,136,5,NA
US,Guam,165718,2020-04-21,136,5,NA
US,Hawaii,1415872,2020-01-22,0,0,NA
US,Hawaii,1415872,2020-01-23,0,0,NA
US,Hawaii,1415872,2020-01-24,0,0,NA
US,Hawaii,1415872,2020-01-25,0,0,NA
US,Hawaii,1415872,2020-01-26,0,0,NA
US,Hawaii,1415872,2020-01-27,0,0,NA
US,Hawaii,1415872,2020-01-28,0,0,NA
US,Hawaii,1415872,2020-01-29,0,0,NA
US,Hawaii,1415872,2020-01-30,0,0,NA
US,Hawaii,1415872,2020-01-31,0,0,NA
US,Hawaii,1415872,2020-02-01,0,0,NA
US,Hawaii,1415872,2020-02-02,0,0,NA
US,Hawaii,1415872,2020-02-03,0,0,NA
US,Hawaii,1415872,2020-02-04,0,0,NA
US,Hawaii,1415872,2020-02-05,0,0,NA
US,Hawaii,1415872,2020-02-06,0,0,NA
US,Hawaii,1415872,2020-02-07,0,0,NA
US,Hawaii,1415872,2020-02-08,0,0,NA
US,Hawaii,1415872,2020-02-09,0,0,NA
US,Hawaii,1415872,2020-02-10,0,0,NA
US,Hawaii,1415872,2020-02-11,0,0,NA
US,Hawaii,1415872,2020-02-12,0,0,NA
US,Hawaii,1415872,2020-02-13,0,0,NA
US,Hawaii,1415872,2020-02-14,0,0,NA
US,Hawaii,1415872,2020-02-15,0,0,NA
US,Hawaii,1415872,2020-02-16,0,0,NA
US,Hawaii,1415872,2020-02-17,0,0,NA
US,Hawaii,1415872,2020-02-18,0,0,NA
US,Hawaii,1415872,2020-02-19,0,0,NA
US,Hawaii,1415872,2020-02-20,0,0,NA
US,Hawaii,1415872,2020-02-21,0,0,NA
US,Hawaii,1415872,2020-02-22,0,0,NA
US,Hawaii,1415872,2020-02-23,0,0,NA
US,Hawaii,1415872,2020-02-24,0,0,NA
US,Hawaii,1415872,2020-02-25,0,0,NA
US,Hawaii,1415872,2020-02-26,0,0,NA
US,Hawaii,1415872,2020-02-27,0,0,NA
US,Hawaii,1415872,2020-02-28,0,0,NA
US,Hawaii,1415872,2020-02-29,0,0,NA
US,Hawaii,1415872,2020-03-01,0,0,NA
US,Hawaii,1415872,2020-03-02,0,0,NA
US,Hawaii,1415872,2020-03-03,0,0,NA
US,Hawaii,1415872,2020-03-04,0,0,NA
US,Hawaii,1415872,2020-03-05,0,0,NA
US,Hawaii,1415872,2020-03-06,0,0,NA
US,Hawaii,1415872,2020-03-07,1,0,NA
US,Hawaii,1415872,2020-03-08,1,0,NA
US,Hawaii,1415872,2020-03-09,1,0,NA
US,Hawaii,1415872,2020-03-10,3,0,NA
US,Hawaii,1415872,2020-03-11,2,0,NA
US,Hawaii,1415872,2020-03-12,2,0,NA
US,Hawaii,1415872,2020-03-13,2,0,NA
US,Hawaii,1415872,2020-03-14,4,0,NA
US,Hawaii,1415872,2020-03-15,6,0,NA
US,Hawaii,1415872,2020-03-16,8,0,NA
US,Hawaii,1415872,2020-03-17,10,0,NA
US,Hawaii,1415872,2020-03-18,15,0,NA
US,Hawaii,1415872,2020-03-19,25,0,NA
US,Hawaii,1415872,2020-03-20,36,0,NA
US,Hawaii,1415872,2020-03-21,36,0,NA
US,Hawaii,1415872,2020-03-22,53,0,NA
US,Hawaii,1415872,2020-03-23,56,0,NA
US,Hawaii,1415872,2020-03-24,90,1,NA
US,Hawaii,1415872,2020-03-25,91,0,NA
US,Hawaii,1415872,2020-03-26,95,0,NA
US,Hawaii,1415872,2020-03-27,106,0,NA
US,Hawaii,1415872,2020-03-28,149,0,NA
US,Hawaii,1415872,2020-03-29,149,0,NA
US,Hawaii,1415872,2020-03-30,175,0,NA
US,Hawaii,1415872,2020-03-31,204,0,NA
US,Hawaii,1415872,2020-04-01,224,1,NA
US,Hawaii,1415872,2020-04-02,256,1,NA
US,Hawaii,1415872,2020-04-03,319,3,NA
US,Hawaii,1415872,2020-04-04,351,3,NA
US,Hawaii,1415872,2020-04-05,371,4,NA
US,Hawaii,1415872,2020-04-06,387,5,NA
US,Hawaii,1415872,2020-04-07,410,5,NA
US,Hawaii,1415872,2020-04-08,410,5,NA
US,Hawaii,1415872,2020-04-09,442,6,NA
US,Hawaii,1415872,2020-04-10,442,6,NA
US,Hawaii,1415872,2020-04-11,465,8,NA
US,Hawaii,1415872,2020-04-12,499,9,NA
US,Hawaii,1415872,2020-04-13,504,9,NA
US,Hawaii,1415872,2020-04-14,511,9,NA
US,Hawaii,1415872,2020-04-15,524,9,NA
US,Hawaii,1415872,2020-04-16,530,9,NA
US,Hawaii,1415872,2020-04-17,541,9,NA
US,Hawaii,1415872,2020-04-18,574,9,NA
US,Hawaii,1415872,2020-04-19,580,10,NA
US,Hawaii,1415872,2020-04-20,584,10,NA
US,Hawaii,1415872,2020-04-21,586,10,NA
US,Idaho,1792065,2020-01-22,0,0,NA
US,Idaho,1792065,2020-01-23,0,0,NA
US,Idaho,1792065,2020-01-24,0,0,NA
US,Idaho,1792065,2020-01-25,0,0,NA
US,Idaho,1792065,2020-01-26,0,0,NA
US,Idaho,1792065,2020-01-27,0,0,NA
US,Idaho,1792065,2020-01-28,0,0,NA
US,Idaho,1792065,2020-01-29,0,0,NA
US,Idaho,1792065,2020-01-30,0,0,NA
US,Idaho,1792065,2020-01-31,0,0,NA
US,Idaho,1792065,2020-02-01,0,0,NA
US,Idaho,1792065,2020-02-02,0,0,NA
US,Idaho,1792065,2020-02-03,0,0,NA
US,Idaho,1792065,2020-02-04,0,0,NA
US,Idaho,1792065,2020-02-05,0,0,NA
US,Idaho,1792065,2020-02-06,0,0,NA
US,Idaho,1792065,2020-02-07,0,0,NA
US,Idaho,1792065,2020-02-08,0,0,NA
US,Idaho,1792065,2020-02-09,0,0,NA
US,Idaho,1792065,2020-02-10,0,0,NA
US,Idaho,1792065,2020-02-11,0,0,NA
US,Idaho,1792065,2020-02-12,0,0,NA
US,Idaho,1792065,2020-02-13,0,0,NA
US,Idaho,1792065,2020-02-14,0,0,NA
US,Idaho,1792065,2020-02-15,0,0,NA
US,Idaho,1792065,2020-02-16,0,0,NA
US,Idaho,1792065,2020-02-17,0,0,NA
US,Idaho,1792065,2020-02-18,0,0,NA
US,Idaho,1792065,2020-02-19,0,0,NA
US,Idaho,1792065,2020-02-20,0,0,NA
US,Idaho,1792065,2020-02-21,0,0,NA
US,Idaho,1792065,2020-02-22,0,0,NA
US,Idaho,1792065,2020-02-23,0,0,NA
US,Idaho,1792065,2020-02-24,0,0,NA
US,Idaho,1792065,2020-02-25,0,0,NA
US,Idaho,1792065,2020-02-26,0,0,NA
US,Idaho,1792065,2020-02-27,0,0,NA
US,Idaho,1792065,2020-02-28,0,0,NA
US,Idaho,1792065,2020-02-29,0,0,NA
US,Idaho,1792065,2020-03-01,0,0,NA
US,Idaho,1792065,2020-03-02,0,0,NA
US,Idaho,1792065,2020-03-03,0,0,NA
US,Idaho,1792065,2020-03-04,0,0,NA
US,Idaho,1792065,2020-03-05,0,0,NA
US,Idaho,1792065,2020-03-06,0,0,NA
US,Idaho,1792065,2020-03-07,0,0,NA
US,Idaho,1792065,2020-03-08,0,0,NA
US,Idaho,1792065,2020-03-09,0,0,NA
US,Idaho,1792065,2020-03-10,0,0,NA
US,Idaho,1792065,2020-03-11,0,0,NA
US,Idaho,1792065,2020-03-12,0,0,NA
US,Idaho,1792065,2020-03-13,1,0,NA
US,Idaho,1792065,2020-03-14,2,0,NA
US,Idaho,1792065,2020-03-15,4,0,NA
US,Idaho,1792065,2020-03-16,4,0,NA
US,Idaho,1792065,2020-03-17,8,0,NA
US,Idaho,1792065,2020-03-18,9,0,NA
US,Idaho,1792065,2020-03-19,23,0,NA
US,Idaho,1792065,2020-03-20,36,0,NA
US,Idaho,1792065,2020-03-21,42,0,NA
US,Idaho,1792065,2020-03-22,42,0,NA
US,Idaho,1792065,2020-03-23,68,0,NA
US,Idaho,1792065,2020-03-24,81,0,NA
US,Idaho,1792065,2020-03-25,91,0,NA
US,Idaho,1792065,2020-03-26,146,3,NA
US,Idaho,1792065,2020-03-27,205,3,NA
US,Idaho,1792065,2020-03-28,234,4,NA
US,Idaho,1792065,2020-03-29,281,5,NA
US,Idaho,1792065,2020-03-30,340,6,NA
US,Idaho,1792065,2020-03-31,515,8,NA
US,Idaho,1792065,2020-04-01,566,9,NA
US,Idaho,1792065,2020-04-02,776,9,NA
US,Idaho,1792065,2020-04-03,891,9,NA
US,Idaho,1792065,2020-04-04,1022,10,NA
US,Idaho,1792065,2020-04-05,1078,10,NA
US,Idaho,1792065,2020-04-06,1101,10,NA
US,Idaho,1792065,2020-04-07,1170,13,NA
US,Idaho,1792065,2020-04-08,1210,15,NA
US,Idaho,1792065,2020-04-09,1232,18,NA
US,Idaho,1792065,2020-04-10,1354,24,NA
US,Idaho,1792065,2020-04-11,1396,25,NA
US,Idaho,1792065,2020-04-12,1407,27,NA
US,Idaho,1792065,2020-04-13,1426,27,NA
US,Idaho,1792065,2020-04-14,1464,33,NA
US,Idaho,1792065,2020-04-15,1473,39,NA
US,Idaho,1792065,2020-04-16,1587,41,NA
US,Idaho,1792065,2020-04-17,1609,41,NA
US,Idaho,1792065,2020-04-18,1655,43,NA
US,Idaho,1792065,2020-04-19,1668,44,NA
US,Idaho,1792065,2020-04-20,1672,45,NA
US,Idaho,1792065,2020-04-21,1736,48,NA
US,Illinois,12671821,2020-01-22,0,0,NA
US,Illinois,12671821,2020-01-23,0,0,NA
US,Illinois,12671821,2020-01-24,1,0,NA
US,Illinois,12671821,2020-01-25,1,0,NA
US,Illinois,12671821,2020-01-26,1,0,NA
US,Illinois,12671821,2020-01-27,1,0,NA
US,Illinois,12671821,2020-01-28,1,0,NA
US,Illinois,12671821,2020-01-29,1,0,NA
US,Illinois,12671821,2020-01-30,1,0,NA
US,Illinois,12671821,2020-01-31,2,0,NA
US,Illinois,12671821,2020-02-01,2,0,NA
US,Illinois,12671821,2020-02-02,2,0,NA
US,Illinois,12671821,2020-02-03,2,0,NA
US,Illinois,12671821,2020-02-04,2,0,NA
US,Illinois,12671821,2020-02-05,2,0,NA
US,Illinois,12671821,2020-02-06,2,0,NA
US,Illinois,12671821,2020-02-07,2,0,NA
US,Illinois,12671821,2020-02-08,2,0,NA
US,Illinois,12671821,2020-02-09,2,0,NA
US,Illinois,12671821,2020-02-10,2,0,NA
US,Illinois,12671821,2020-02-11,2,0,NA
US,Illinois,12671821,2020-02-12,2,0,NA
US,Illinois,12671821,2020-02-13,2,0,NA
US,Illinois,12671821,2020-02-14,2,0,NA
US,Illinois,12671821,2020-02-15,2,0,NA
US,Illinois,12671821,2020-02-16,2,0,NA
US,Illinois,12671821,2020-02-17,2,0,NA
US,Illinois,12671821,2020-02-18,2,0,NA
US,Illinois,12671821,2020-02-19,2,0,NA
US,Illinois,12671821,2020-02-20,2,0,NA
US,Illinois,12671821,2020-02-21,2,0,NA
US,Illinois,12671821,2020-02-22,2,0,NA
US,Illinois,12671821,2020-02-23,2,0,NA
US,Illinois,12671821,2020-02-24,2,0,NA
US,Illinois,12671821,2020-02-25,2,0,NA
US,Illinois,12671821,2020-02-26,2,0,NA
US,Illinois,12671821,2020-02-27,2,0,NA
US,Illinois,12671821,2020-02-28,2,0,NA
US,Illinois,12671821,2020-02-29,2,0,NA
US,Illinois,12671821,2020-03-01,3,0,NA
US,Illinois,12671821,2020-03-02,4,0,NA
US,Illinois,12671821,2020-03-03,4,0,NA
US,Illinois,12671821,2020-03-04,4,0,NA
US,Illinois,12671821,2020-03-05,5,0,NA
US,Illinois,12671821,2020-03-06,5,0,NA
US,Illinois,12671821,2020-03-07,6,0,NA
US,Illinois,12671821,2020-03-08,7,0,NA
US,Illinois,12671821,2020-03-09,7,0,NA
US,Illinois,12671821,2020-03-10,12,0,NA
US,Illinois,12671821,2020-03-11,25,0,NA
US,Illinois,12671821,2020-03-12,32,0,NA
US,Illinois,12671821,2020-03-13,46,0,NA
US,Illinois,12671821,2020-03-14,64,0,NA
US,Illinois,12671821,2020-03-15,66,0,NA
US,Illinois,12671821,2020-03-16,83,0,NA
US,Illinois,12671821,2020-03-17,161,1,NA
US,Illinois,12671821,2020-03-18,272,1,NA
US,Illinois,12671821,2020-03-19,422,4,NA
US,Illinois,12671821,2020-03-20,585,5,NA
US,Illinois,12671821,2020-03-21,753,6,NA
US,Illinois,12671821,2020-03-22,1049,9,NA
US,Illinois,12671821,2020-03-23,1285,12,NA
US,Illinois,12671821,2020-03-24,1537,16,NA
US,Illinois,12671821,2020-03-25,1865,19,NA
US,Illinois,12671821,2020-03-26,2538,26,NA
US,Illinois,12671821,2020-03-27,3024,34,NA
US,Illinois,12671821,2020-03-28,3491,47,NA
US,Illinois,12671821,2020-03-29,4596,66,NA
US,Illinois,12671821,2020-03-30,5056,73,NA
US,Illinois,12671821,2020-03-31,5994,99,NA
US,Illinois,12671821,2020-04-01,6980,141,NA
US,Illinois,12671821,2020-04-02,7695,163,NA
US,Illinois,12671821,2020-04-03,8904,210,NA
US,Illinois,12671821,2020-04-04,10357,244,NA
US,Illinois,12671821,2020-04-05,11259,274,NA
US,Illinois,12671821,2020-04-06,12262,307,NA
US,Illinois,12671821,2020-04-07,13553,380,NA
US,Illinois,12671821,2020-04-08,15078,462,NA
US,Illinois,12671821,2020-04-09,16422,528,NA
US,Illinois,12671821,2020-04-10,17887,597,NA
US,Illinois,12671821,2020-04-11,19180,677,NA
US,Illinois,12671821,2020-04-12,20852,720,NA
US,Illinois,12671821,2020-04-13,22025,798,NA
US,Illinois,12671821,2020-04-14,23248,868,NA
US,Illinois,12671821,2020-04-15,24593,949,NA
US,Illinois,12671821,2020-04-16,25734,1072,NA
US,Illinois,12671821,2020-04-17,27578,1132,NA
US,Illinois,12671821,2020-04-18,29160,1259,NA
US,Illinois,12671821,2020-04-19,30357,1290,NA
US,Illinois,12671821,2020-04-20,31513,1349,NA
US,Illinois,12671821,2020-04-21,33059,1468,NA
US,Indiana,6732219,2020-01-22,0,0,NA
US,Indiana,6732219,2020-01-23,0,0,NA
US,Indiana,6732219,2020-01-24,0,0,NA
US,Indiana,6732219,2020-01-25,0,0,NA
US,Indiana,6732219,2020-01-26,0,0,NA
US,Indiana,6732219,2020-01-27,0,0,NA
US,Indiana,6732219,2020-01-28,0,0,NA
US,Indiana,6732219,2020-01-29,0,0,NA
US,Indiana,6732219,2020-01-30,0,0,NA
US,Indiana,6732219,2020-01-31,0,0,NA
US,Indiana,6732219,2020-02-01,0,0,NA
US,Indiana,6732219,2020-02-02,0,0,NA
US,Indiana,6732219,2020-02-03,0,0,NA
US,Indiana,6732219,2020-02-04,0,0,NA
US,Indiana,6732219,2020-02-05,0,0,NA
US,Indiana,6732219,2020-02-06,0,0,NA
US,Indiana,6732219,2020-02-07,0,0,NA
US,Indiana,6732219,2020-02-08,0,0,NA
US,Indiana,6732219,2020-02-09,0,0,NA
US,Indiana,6732219,2020-02-10,0,0,NA
US,Indiana,6732219,2020-02-11,0,0,NA
US,Indiana,6732219,2020-02-12,0,0,NA
US,Indiana,6732219,2020-02-13,0,0,NA
US,Indiana,6732219,2020-02-14,0,0,NA
US,Indiana,6732219,2020-02-15,0,0,NA
US,Indiana,6732219,2020-02-16,0,0,NA
US,Indiana,6732219,2020-02-17,0,0,NA
US,Indiana,6732219,2020-02-18,0,0,NA
US,Indiana,6732219,2020-02-19,0,0,NA
US,Indiana,6732219,2020-02-20,0,0,NA
US,Indiana,6732219,2020-02-21,0,0,NA
US,Indiana,6732219,2020-02-22,0,0,NA
US,Indiana,6732219,2020-02-23,0,0,NA
US,Indiana,6732219,2020-02-24,0,0,NA
US,Indiana,6732219,2020-02-25,0,0,NA
US,Indiana,6732219,2020-02-26,0,0,NA
US,Indiana,6732219,2020-02-27,0,0,NA
US,Indiana,6732219,2020-02-28,0,0,NA
US,Indiana,6732219,2020-02-29,0,0,NA
US,Indiana,6732219,2020-03-01,0,0,NA
US,Indiana,6732219,2020-03-02,0,0,NA
US,Indiana,6732219,2020-03-03,0,0,NA
US,Indiana,6732219,2020-03-04,0,0,NA
US,Indiana,6732219,2020-03-05,0,0,NA
US,Indiana,6732219,2020-03-06,1,0,NA
US,Indiana,6732219,2020-03-07,1,0,NA
US,Indiana,6732219,2020-03-08,2,0,NA
US,Indiana,6732219,2020-03-09,3,0,NA
US,Indiana,6732219,2020-03-10,6,0,NA
US,Indiana,6732219,2020-03-11,11,0,NA
US,Indiana,6732219,2020-03-12,13,0,NA
US,Indiana,6732219,2020-03-13,13,0,NA
US,Indiana,6732219,2020-03-14,16,0,NA
US,Indiana,6732219,2020-03-15,20,0,NA
US,Indiana,6732219,2020-03-16,25,1,NA
US,Indiana,6732219,2020-03-17,30,2,NA
US,Indiana,6732219,2020-03-18,38,2,NA
US,Indiana,6732219,2020-03-19,60,2,NA
US,Indiana,6732219,2020-03-20,86,3,NA
US,Indiana,6732219,2020-03-21,128,4,NA
US,Indiana,6732219,2020-03-22,204,6,NA
US,Indiana,6732219,2020-03-23,270,7,NA
US,Indiana,6732219,2020-03-24,368,12,NA
US,Indiana,6732219,2020-03-25,477,14,NA
US,Indiana,6732219,2020-03-26,645,17,NA
US,Indiana,6732219,2020-03-27,979,25,NA
US,Indiana,6732219,2020-03-28,1233,31,NA
US,Indiana,6732219,2020-03-29,1513,32,NA
US,Indiana,6732219,2020-03-30,1786,35,NA
US,Indiana,6732219,2020-03-31,2158,49,NA
US,Indiana,6732219,2020-04-01,2564,65,NA
US,Indiana,6732219,2020-04-02,3038,78,NA
US,Indiana,6732219,2020-04-03,3437,102,NA
US,Indiana,6732219,2020-04-04,3953,116,NA
US,Indiana,6732219,2020-04-05,4411,127,NA
US,Indiana,6732219,2020-04-06,4956,143,NA
US,Indiana,6732219,2020-04-07,5510,173,NA
US,Indiana,6732219,2020-04-08,5943,203,NA
US,Indiana,6732219,2020-04-09,6351,245,NA
US,Indiana,6732219,2020-04-10,6907,300,NA
US,Indiana,6732219,2020-04-11,7435,330,NA
US,Indiana,6732219,2020-04-12,7928,343,NA
US,Indiana,6732219,2020-04-13,8359,350,NA
US,Indiana,6732219,2020-04-14,8527,387,NA
US,Indiana,6732219,2020-04-15,8960,436,NA
US,Indiana,6732219,2020-04-16,9542,477,NA
US,Indiana,6732219,2020-04-17,10154,522,NA
US,Indiana,6732219,2020-04-18,10641,545,NA
US,Indiana,6732219,2020-04-19,11211,562,NA
US,Indiana,6732219,2020-04-20,11688,577,NA
US,Indiana,6732219,2020-04-21,12097,635,NA
US,Iowa,3155070,2020-01-22,0,0,NA
US,Iowa,3155070,2020-01-23,0,0,NA
US,Iowa,3155070,2020-01-24,0,0,NA
US,Iowa,3155070,2020-01-25,0,0,NA
US,Iowa,3155070,2020-01-26,0,0,NA
US,Iowa,3155070,2020-01-27,0,0,NA
US,Iowa,3155070,2020-01-28,0,0,NA
US,Iowa,3155070,2020-01-29,0,0,NA
US,Iowa,3155070,2020-01-30,0,0,NA
US,Iowa,3155070,2020-01-31,0,0,NA
US,Iowa,3155070,2020-02-01,0,0,NA
US,Iowa,3155070,2020-02-02,0,0,NA
US,Iowa,3155070,2020-02-03,0,0,NA
US,Iowa,3155070,2020-02-04,0,0,NA
US,Iowa,3155070,2020-02-05,0,0,NA
US,Iowa,3155070,2020-02-06,0,0,NA
US,Iowa,3155070,2020-02-07,0,0,NA
US,Iowa,3155070,2020-02-08,0,0,NA
US,Iowa,3155070,2020-02-09,0,0,NA
US,Iowa,3155070,2020-02-10,0,0,NA
US,Iowa,3155070,2020-02-11,0,0,NA
US,Iowa,3155070,2020-02-12,0,0,NA
US,Iowa,3155070,2020-02-13,0,0,NA
US,Iowa,3155070,2020-02-14,0,0,NA
US,Iowa,3155070,2020-02-15,0,0,NA
US,Iowa,3155070,2020-02-16,0,0,NA
US,Iowa,3155070,2020-02-17,0,0,NA
US,Iowa,3155070,2020-02-18,0,0,NA
US,Iowa,3155070,2020-02-19,0,0,NA
US,Iowa,3155070,2020-02-20,0,0,NA
US,Iowa,3155070,2020-02-21,0,0,NA
US,Iowa,3155070,2020-02-22,0,0,NA
US,Iowa,3155070,2020-02-23,0,0,NA
US,Iowa,3155070,2020-02-24,0,0,NA
US,Iowa,3155070,2020-02-25,0,0,NA
US,Iowa,3155070,2020-02-26,0,0,NA
US,Iowa,3155070,2020-02-27,0,0,NA
US,Iowa,3155070,2020-02-28,0,0,NA
US,Iowa,3155070,2020-02-29,0,0,NA
US,Iowa,3155070,2020-03-01,0,0,NA
US,Iowa,3155070,2020-03-02,0,0,NA
US,Iowa,3155070,2020-03-03,0,0,NA
US,Iowa,3155070,2020-03-04,0,0,NA
US,Iowa,3155070,2020-03-05,0,0,NA
US,Iowa,3155070,2020-03-06,0,0,NA
US,Iowa,3155070,2020-03-07,0,0,NA
US,Iowa,3155070,2020-03-08,0,0,NA
US,Iowa,3155070,2020-03-09,3,0,NA
US,Iowa,3155070,2020-03-10,8,0,NA
US,Iowa,3155070,2020-03-11,13,0,NA
US,Iowa,3155070,2020-03-12,14,0,NA
US,Iowa,3155070,2020-03-13,17,0,NA
US,Iowa,3155070,2020-03-14,17,0,NA
US,Iowa,3155070,2020-03-15,18,0,NA
US,Iowa,3155070,2020-03-16,23,0,NA
US,Iowa,3155070,2020-03-17,23,0,NA
US,Iowa,3155070,2020-03-18,38,0,NA
US,Iowa,3155070,2020-03-19,44,0,NA
US,Iowa,3155070,2020-03-20,45,0,NA
US,Iowa,3155070,2020-03-21,69,0,NA
US,Iowa,3155070,2020-03-22,90,0,NA
US,Iowa,3155070,2020-03-23,105,0,NA
US,Iowa,3155070,2020-03-24,124,0,NA
US,Iowa,3155070,2020-03-25,146,1,NA
US,Iowa,3155070,2020-03-26,179,1,NA
US,Iowa,3155070,2020-03-27,235,3,NA
US,Iowa,3155070,2020-03-28,298,3,NA
US,Iowa,3155070,2020-03-29,336,4,NA
US,Iowa,3155070,2020-03-30,424,6,NA
US,Iowa,3155070,2020-03-31,497,7,NA
US,Iowa,3155070,2020-04-01,547,9,NA
US,Iowa,3155070,2020-04-02,614,11,NA
US,Iowa,3155070,2020-04-03,699,11,NA
US,Iowa,3155070,2020-04-04,787,14,NA
US,Iowa,3155070,2020-04-05,869,18,NA
US,Iowa,3155070,2020-04-06,946,25,NA
US,Iowa,3155070,2020-04-07,1046,25,NA
US,Iowa,3155070,2020-04-08,1145,27,NA
US,Iowa,3155070,2020-04-09,1270,29,NA
US,Iowa,3155070,2020-04-10,1388,31,NA
US,Iowa,3155070,2020-04-11,1510,34,NA
US,Iowa,3155070,2020-04-12,1587,41,NA
US,Iowa,3155070,2020-04-13,1710,41,NA
US,Iowa,3155070,2020-04-14,1899,49,NA
US,Iowa,3155070,2020-04-15,1995,53,NA
US,Iowa,3155070,2020-04-16,2141,60,NA
US,Iowa,3155070,2020-04-17,2332,64,NA
US,Iowa,3155070,2020-04-18,2513,74,NA
US,Iowa,3155070,2020-04-19,2902,75,NA
US,Iowa,3155070,2020-04-20,3159,79,NA
US,Iowa,3155070,2020-04-21,3641,83,NA
US,Kansas,2913314,2020-01-22,0,0,NA
US,Kansas,2913314,2020-01-23,0,0,NA
US,Kansas,2913314,2020-01-24,0,0,NA
US,Kansas,2913314,2020-01-25,0,0,NA
US,Kansas,2913314,2020-01-26,0,0,NA
US,Kansas,2913314,2020-01-27,0,0,NA
US,Kansas,2913314,2020-01-28,0,0,NA
US,Kansas,2913314,2020-01-29,0,0,NA
US,Kansas,2913314,2020-01-30,0,0,NA
US,Kansas,2913314,2020-01-31,0,0,NA
US,Kansas,2913314,2020-02-01,0,0,NA
US,Kansas,2913314,2020-02-02,0,0,NA
US,Kansas,2913314,2020-02-03,0,0,NA
US,Kansas,2913314,2020-02-04,0,0,NA
US,Kansas,2913314,2020-02-05,0,0,NA
US,Kansas,2913314,2020-02-06,0,0,NA
US,Kansas,2913314,2020-02-07,0,0,NA
US,Kansas,2913314,2020-02-08,0,0,NA
US,Kansas,2913314,2020-02-09,0,0,NA
US,Kansas,2913314,2020-02-10,0,0,NA
US,Kansas,2913314,2020-02-11,0,0,NA
US,Kansas,2913314,2020-02-12,0,0,NA
US,Kansas,2913314,2020-02-13,0,0,NA
US,Kansas,2913314,2020-02-14,0,0,NA
US,Kansas,2913314,2020-02-15,0,0,NA
US,Kansas,2913314,2020-02-16,0,0,NA
US,Kansas,2913314,2020-02-17,0,0,NA
US,Kansas,2913314,2020-02-18,0,0,NA
US,Kansas,2913314,2020-02-19,0,0,NA
US,Kansas,2913314,2020-02-20,0,0,NA
US,Kansas,2913314,2020-02-21,0,0,NA
US,Kansas,2913314,2020-02-22,0,0,NA
US,Kansas,2913314,2020-02-23,0,0,NA
US,Kansas,2913314,2020-02-24,0,0,NA
US,Kansas,2913314,2020-02-25,0,0,NA
US,Kansas,2913314,2020-02-26,0,0,NA
US,Kansas,2913314,2020-02-27,0,0,NA
US,Kansas,2913314,2020-02-28,0,0,NA
US,Kansas,2913314,2020-02-29,0,0,NA
US,Kansas,2913314,2020-03-01,0,0,NA
US,Kansas,2913314,2020-03-02,0,0,NA
US,Kansas,2913314,2020-03-03,0,0,NA
US,Kansas,2913314,2020-03-04,0,0,NA
US,Kansas,2913314,2020-03-05,0,0,NA
US,Kansas,2913314,2020-03-06,0,0,NA
US,Kansas,2913314,2020-03-07,0,0,NA
US,Kansas,2913314,2020-03-08,1,0,NA
US,Kansas,2913314,2020-03-09,1,0,NA
US,Kansas,2913314,2020-03-10,1,0,NA
US,Kansas,2913314,2020-03-11,1,0,NA
US,Kansas,2913314,2020-03-12,4,0,NA
US,Kansas,2913314,2020-03-13,6,1,NA
US,Kansas,2913314,2020-03-14,8,1,NA
US,Kansas,2913314,2020-03-15,8,1,NA
US,Kansas,2913314,2020-03-16,11,1,NA
US,Kansas,2913314,2020-03-17,18,1,NA
US,Kansas,2913314,2020-03-18,22,1,NA
US,Kansas,2913314,2020-03-19,35,1,NA
US,Kansas,2913314,2020-03-20,48,1,NA
US,Kansas,2913314,2020-03-21,57,2,NA
US,Kansas,2913314,2020-03-22,65,2,NA
US,Kansas,2913314,2020-03-23,84,2,NA
US,Kansas,2913314,2020-03-24,100,2,NA
US,Kansas,2913314,2020-03-25,134,3,NA
US,Kansas,2913314,2020-03-26,172,3,NA
US,Kansas,2913314,2020-03-27,206,4,NA
US,Kansas,2913314,2020-03-28,266,4,NA
US,Kansas,2913314,2020-03-29,330,7,NA
US,Kansas,2913314,2020-03-30,372,8,NA
US,Kansas,2913314,2020-03-31,434,9,NA
US,Kansas,2913314,2020-04-01,485,10,NA
US,Kansas,2913314,2020-04-02,553,12,NA
US,Kansas,2913314,2020-04-03,629,18,NA
US,Kansas,2913314,2020-04-04,698,21,NA
US,Kansas,2913314,2020-04-05,751,22,NA
US,Kansas,2913314,2020-04-06,849,25,NA
US,Kansas,2913314,2020-04-07,912,29,NA
US,Kansas,2913314,2020-04-08,1046,34,NA
US,Kansas,2913314,2020-04-09,1116,42,NA
US,Kansas,2913314,2020-04-10,1117,42,NA
